sentiment-1 : word-1,sentiment-0 : word-0,sentiment-1 : word-0,lemma,word_set,accuracy
162,24801,24838,blanc,{'blanc'},25037
56,24981,24944,blanca,{'blanca'},25037
49,24914,24951,incorrect,{'incorrect'},25037
605,24358,24395,f,{'fest'},25037
103,24934,24897,condemn,"{'condemning', 'condemns', 'condemn', 'condemned'}",25037
246,24791,24754,wrap,"{'wrapped', 'wrapping', 'wraped', 'wraps', 'wrap'}",25037
159,24878,24841,punk,"{'punks', 'punk'}",25037
68,24969,24932,outsider,"{'outsider', 'outsiders'}",25037
161,24802,24839,endure,"{'enduring', 'endure', 'endured', 'endures'}",25037
133,24904,24867,glob,"{'globs', 'glob'}",25037
83,24954,24917,suburban,{'suburban'},25037
112,24851,24888,hoke,"{'hoked', 'hoke'}",25037
15,24948,24985,appal,{'appalled'},25037
238,24725,24762,pende,{'pending'},25037
908,24129,24092,cky,{'cky'},25037
104,24859,24896,sherif,{'sherif'},25037
150,24887,24850,premier,"{'premiers', 'premier'}",25037
243,24794,24757,treatment,"{'treatments', 'treatment'}",25037
129,24908,24871,responsibility,"{'responsibility', 'responsibilities'}",25037
97,24940,24903,tenant,"{'tenants', 'tenant'}",25037
404,24559,24596,technical,"{'technical', 'technicals'}",25037
153,24884,24847,tome,"{'tomes', 'tome'}",25037
44,24993,24956,mastery,{'mastery'},25037
34,24929,24966,sucking,{'sucking'},25037
165,24872,24835,fitting,"{'fitting', 'fittings'}",25037
14,24949,24986,woefully,{'woefully'},25037
34,24929,24966,shelve,"{'shelved', 'shelve', 'shelving'}",25037
218,24745,24782,fix,"{'fix', 'fixing', 'fixes', 'fixed'}",25037
10,24953,24990,snot,"{'snots', 'snot'}",25037
92,24871,24908,virgin,"{'virgin', 'virgins'}",25037
67,24970,24933,persist,"{'persisted', 'persist', 'persists'}",25037
113,24850,24887,resort,"{'resorts', 'resorting', 'resorted', 'resort'}",25037
11,24952,24989,stupidly,{'stupidly'},25037
32,24931,24968,masochist,"{'masochists', 'masochist'}",25037
28,24935,24972,shockingly,{'shockingly'},25037
162,24801,24838,comical,{'comical'},25037
138,24825,24862,cest,{'cest'},25037
146,24817,24854,visible,{'visible'},25037
33,24930,24967,shameful,{'shameful'},25037
53,24984,24947,desolate,"{'desolated', 'desolate'}",25037
264,24773,24736,charisma,{'charisma'},25037
18,24945,24982,clap,"{'clapped', 'claps', 'clapping', 'clap'}",25037
117,24920,24883,innovative,{'innovative'},25037
43,24920,24957,leather,"{'leather', 'leathers', 'leathered'}",25037
157,24880,24843,satisfied,{'satisfied'},25037
105,24932,24895,taint,"{'tainted', 'taint', 'tainting', 'taints'}",25037
70,24967,24930,ovation,"{'ovation', 'ovations'}",25037
58,24979,24942,exude,"{'exuded', 'exude', 'exuding', 'exudes'}",25037
91,24946,24909,rood,{'rood'},25037
66,24971,24934,certainty,"{'certainty', 'certainties'}",25037
144,24893,24856,outcome,"{'outcome', 'outcomes'}",25037
86,24950,24914,eternal,{'eternal'},25036
96,24940,24904,rightly,{'rightly'},25036
164,24800,24836,mug,"{'mugs', 'mugged', 'mug'}",25036
151,24885,24849,importantly,{'importantly'},25036
106,24930,24894,shade,"{'shades', 'shading', 'shaded', 'shade'}",25036
100,24936,24900,revere,"{'reveres', 'revered', 'revere'}",25036
66,24970,24934,simmon,{'simmons'},25036
129,24907,24871,golden,{'golden'},25036
209,24755,24791,ramp,"{'ramping', 'ramped', 'ramp', 'ramps'}",25036
141,24823,24859,weekend,"{'weekend', 'weekends'}",25036
17,24947,24983,genital,"{'genital', 'genitals'}",25036
110,24854,24890,thread,"{'thread', 'threads', 'threading', 'threaded'}",25036
64,24972,24936,cherish,"{'cherishing', 'cherishes', 'cherished', 'cherish'}",25036
137,24899,24863,medium,"{'medium', 'mediums'}",25036
184,24852,24816,neath,{'neath'},25036
112,24924,24888,stroke,"{'strokes', 'stroke', 'stroked', 'stroking'}",25036
55,24909,24945,register,"{'register', 'registers', 'registering', 'registered'}",25036
27,24937,24973,eee,{'eee'},25036
110,24926,24890,hade,"{'hades', 'hade'}",25036
42,24994,24958,deftly,{'deftly'},25036
253,24711,24747,homo,"{'homo', 'homos'}",25036
80,24956,24920,nightclub,"{'nightclub', 'nightclubs'}",25036
240,24796,24760,nightmare,"{'nightmares', 'nightmare'}",25036
349,24687,24651,club,"{'clubs', 'clubbed', 'club'}",25036
229,24735,24771,buster,"{'buster', 'busters'}",25036
122,24914,24878,undoubtedly,{'undoubtedly'},25036
216,24820,24784,privat,{'privat'},25036
522,24514,24478,tut,{'tut'},25036
9,24955,24991,aimlessly,{'aimlessly'},25036
83,24953,24917,coaster,"{'coasters', 'coaster'}",25036
114,24850,24886,bash,"{'bashed', 'bash', 'bashes', 'bashing'}",25036
124,24840,24876,sore,"{'sores', 'sorest', 'sore', 'sored'}",25036
206,24830,24794,select,"{'selects', 'selecting', 'selected', 'select'}",25036
267,24769,24733,crue,{'crue'},25036
362,24602,24638,soft,"{'softer', 'soft', 'softest'}",25036
95,24941,24905,unravel,"{'unravelled', 'unravels', 'unraveling', 'unraveled', 'unravel'}",25036
26,24938,24974,missile,"{'missile', 'missiles'}",25036
130,24834,24870,electric,"{'electrics', 'electric'}",25036
25,24939,24975,severed,{'severed'},25036
188,24848,24812,brit,"{'brit', 'brits'}",25036
71,24965,24929,injustice,"{'injustices', 'injustice'}",25036
116,24920,24884,graphical,{'graphical'},25036
78,24886,24922,incest,{'incest'},25036
381,24655,24619,protagonist,"{'protagonist', 'protagonists'}",25036
60,24904,24940,leaze,{'leaze'},25036
121,24843,24879,executive,"{'executive', 'executives'}",25036
15,24949,24985,woefull,{'woefull'},25036
59,24905,24941,despise,"{'despises', 'despise', 'despising', 'despised'}",25036
72,24964,24928,tensely,{'tensely'},25036
104,24860,24896,sheriff,"{'sheriff', 'sheriffs'}",25036
89,24947,24911,grateful,{'grateful'},25036
232,24804,24768,troll,"{'troll', 'trolling'}",25036
130,24834,24870,punish,"{'punishes', 'punishing', 'punish', 'punished'}",25036
1,24963,24999,uninvolving,{'uninvolving'},25036
45,24919,24955,gym,"{'gym', 'gyms'}",25036
300,24736,24700,speech,"{'speeches', 'speech'}",25036
16,24948,24984,butchered,{'butchered'},25036
37,24927,24963,inaccuracy,"{'inaccuracy', 'inaccuracies'}",25036
71,24965,24929,seedy,{'seedy'},25036
86,24950,24914,teed,{'teed'},25036
17,24947,24983,telegraph,"{'telegraph', 'telegraphs', 'telegraphed'}",25036
70,24966,24930,intensely,{'intensely'},25036
52,24912,24948,haired,{'haired'},25036
46,24990,24954,soar,"{'soaring', 'soared', 'soar', 'soars'}",25036
27,24938,24973,ramble,"{'rambles', 'rambling', 'ramble', 'rambled'}",25035
60,24905,24940,dragon,"{'dragon', 'dragons'}",25035
107,24928,24893,understandable,{'understandable'},25035
118,24917,24882,jam,"{'jamming', 'jammed', 'jam', 'jams'}",25035
113,24922,24887,considerable,{'considerable'},25035
908,24057,24092,general,"{'generals', 'general'}",25035
75,24960,24925,rightful,{'rightful'},25035
156,24879,24844,retire,"{'retires', 'retired', 'retire'}",25035
484,24551,24516,longer,{'longer'},25035
149,24886,24851,orient,"{'oriented', 'orient'}",25035
59,24976,24941,chronological,{'chronological'},25035
54,24981,24946,kindness,"{'kindness', 'kindnesses'}",25035
14,24951,24986,cringing,{'cringing'},25035
779,24186,24221,chase,"{'chasing', 'chases', 'chase', 'chased'}",25035
53,24982,24947,relish,"{'relish', 'relishing', 'relishes', 'relished'}",25035
44,24991,24956,personify,"{'personifies', 'personifying', 'personified', 'personify'}",25035
215,24820,24785,prepared,{'prepared'},25035
61,24974,24939,tobe,{'tobe'},25035
23,24942,24977,gorilla,"{'gorilla', 'gorillas'}",25035
1742,23223,23258,oom,{'oom'},25035
54,24981,24946,sweetheart,"{'sweethearts', 'sweetheart'}",25035
81,24954,24919,greet,"{'greets', 'greeting', 'greeted', 'greet'}",25035
26,24939,24974,competence,"{'competences', 'competence'}",25035
191,24774,24809,investigate,"{'investigate', 'investigates', 'investigating', 'investigated'}",25035
39,24926,24961,moan,"{'moan', 'moaning', 'moans', 'moaned'}",25035
53,24982,24947,whimsical,{'whimsical'},25035
22,24943,24978,flush,"{'flushing', 'flushed', 'flushes', 'flush'}",25035
34,24931,24966,pistol,"{'pistol', 'pistols'}",25035
45,24990,24955,turbulent,{'turbulent'},25035
8,24957,24992,someone,{'someones'},25035
55,24980,24945,onion,"{'onions', 'onion'}",25035
153,24812,24847,attach,"{'attaches', 'attached', 'attach', 'attaching'}",25035
13,24952,24987,spliced,{'spliced'},25035
70,24965,24930,anf,{'anf'},25035
70,24965,24930,curt,{'curt'},25035
124,24911,24876,communicate,"{'communicated', 'communicates', 'communicating', 'communicate'}",25035
48,24987,24952,rarity,"{'rarities', 'rarity'}",25035
188,24847,24812,amazed,{'amazed'},25035
55,24980,24945,yearning,"{'yearnings', 'yearning'}",25035
52,24913,24948,coma,"{'comas', 'coma'}",25035
468,24567,24532,heavy,"{'heaviest', 'heavies', 'heavy', 'heavier'}",25035
55,24980,24945,renee,{'renee'},25035
102,24933,24898,popularity,{'popularity'},25035
60,24905,24940,sleaze,"{'sleazing', 'sleaze', 'sleazes'}",25035
12,24953,24988,bloated,{'bloated'},25035
24,24941,24976,crab,"{'crabs', 'crab'}",25035
78,24887,24922,craze,"{'craze', 'crazes'}",25035
17,24948,24983,tepid,{'tepid'},25035
357,24678,24643,seemingly,{'seemingly'},25035
62,24973,24938,pivotal,{'pivotal'},25035
129,24836,24871,imitation,"{'imitations', 'imitation'}",25035
54,24981,24946,entertainer,"{'entertainer', 'entertainers'}",25035
61,24974,24939,superstar,"{'superstars', 'superstar'}",25035
96,24869,24904,distinguish,"{'distinguishing', 'distinguish', 'distinguishes'}",25035
25,24940,24975,strap,"{'strap', 'straps'}",25035
125,24910,24875,journalist,"{'journalist', 'journalists'}",25035
118,24917,24882,illustrate,"{'illustrated', 'illustrate', 'illustrating', 'illustrates'}",25035
100,24865,24900,wipe,"{'wipe', 'wiped', 'wipes', 'wiping'}",25035
46,24919,24954,hooker,"{'hooker', 'hookers'}",25035
38,24927,24962,grating,{'grating'},25035
45,24990,24955,rediscover,"{'rediscovering', 'rediscover', 'rediscovers', 'rediscovered'}",25035
3,24962,24997,pointlessly,{'pointlessly'},25035
319,24716,24681,officer,"{'officers', 'officer'}",25035
13,24952,24987,monotone,"{'monotones', 'monotone', 'monotoned'}",25035
6707,18258,18293,ish,{'ish'},25035
121,24914,24879,frustration,"{'frustration', 'frustrations'}",25035
28,24937,24972,stripper,"{'strippers', 'stripper'}",25035
407,24628,24593,station,"{'stations', 'station', 'stationed'}",25035
358,24677,24642,quo,{'quo'},25035
110,24925,24890,region,"{'region', 'regions'}",25035
59,24976,24941,reation,{'reations'},25035
19,24946,24981,saddle,"{'saddles', 'saddling', 'saddle', 'saddled'}",25035
79,24886,24921,warrior,"{'warriors', 'warrior'}",25035
25,24940,24975,superfluous,{'superfluous'},25035
82,24953,24918,skeptic,"{'skeptic', 'skeptics'}",25035
66,24899,24934,motivate,"{'motivating', 'motivates', 'motivate', 'motivated'}",25035
135,24830,24865,steam,"{'steams', 'steamed', 'steaming', 'steam'}",25035
74,24961,24926,hesitate,"{'hesitates', 'hesitate', 'hesitated', 'hesitating'}",25035
401,24634,24599,dyin,{'dyin'},25035
80,24886,24920,artificial,{'artificial'},25034
90,24944,24910,verbal,{'verbal'},25034
56,24978,24944,conform,"{'conforms', 'conformed', 'conform', 'conforming'}",25034
89,24945,24911,culty,{'culty'},25034
157,24877,24843,devote,"{'devoting', 'devotes', 'devote', 'devotees'}",25034
364,24602,24636,shop,"{'shop', 'shopped', 'shops'}",25034
79,24955,24921,wright,"{'wrights', 'wright'}",25034
60,24906,24940,severely,{'severely'},25034
287,24679,24713,ounce,"{'ounces', 'ounce'}",25034
81,24953,24919,breakdown,"{'breakdown', 'breakdowns'}",25034
159,24875,24841,happily,{'happily'},25034
45,24921,24955,wrestle,"{'wrestled', 'wrestle', 'wrestles'}",25034
208,24826,24792,private,"{'privates', 'private'}",25034
21,24945,24979,fleck,"{'fleck', 'flecked'}",25034
39,24995,24961,frailty,"{'frailty', 'frailties'}",25034
13,24953,24987,bloat,{'bloat'},25034
147,24887,24853,chap,{'chap'},25034
80,24886,24920,tise,{'tising'},25034
263,24771,24737,cruel,"{'cruelest', 'cruel', 'crueler'}",25034
107,24927,24893,standable,{'standable'},25034
65,24901,24935,funda,{'funda'},25034
17,24949,24983,jumble,"{'jumbled', 'jumbling', 'jumble'}",25034
193,24773,24807,subplot,"{'subplots', 'subplot'}",25034
190,24844,24810,defeat,"{'defeating', 'defeats', 'defeat', 'defeated'}",25034
92,24942,24908,spectacle,"{'spectacle', 'spectacled', 'spectacles'}",25034
44,24922,24956,unrelated,{'unrelated'},25034
38,24928,24962,fathom,"{'fathom', 'fathoming', 'fathoms'}",25034
9,24957,24991,chimp,"{'chimp', 'chimps'}",25034
52,24982,24948,irresistible,"{'irresistibles', 'irresistible'}",25034
17,24949,24983,forehead,"{'foreheads', 'forehead'}",25034
88,24946,24912,acquaint,"{'acquaint', 'acquainted', 'acquaints'}",25034
212,24754,24788,delivere,{'delivere'},25034
66,24968,24934,aftermath,{'aftermath'},25034
41,24925,24959,demonic,{'demonic'},25034
80,24954,24920,polar,"{'polar', 'polars'}",25034
201,24833,24799,contact,"{'contacts', 'contacted', 'contacting', 'contact'}",25034
118,24916,24882,midst,"{'midst', 'midsts'}",25034
14,24952,24986,paranormal,{'paranormal'},25034
74,24960,24926,inspect,"{'inspects', 'inspected', 'inspect', 'inspecting'}",25034
8,24958,24992,vacuous,{'vacuous'},25034
253,24713,24747,ree,{'rees'},25034
100,24934,24900,shore,"{'shore', 'shoring', 'shores'}",25034
390,24576,24610,require,"{'requiring', 'require', 'required', 'requires'}",25034
13,24953,24987,annoyingly,{'annoyingly'},25034
113,24921,24887,narrate,"{'narrated', 'narrates', 'narrating', 'narrate'}",25034
63,24971,24937,curtain,"{'curtain', 'curtains'}",25034
576,24458,24424,sympa,{'sympa'},25034
70,24896,24930,vulgar,{'vulgar'},25034
75,24959,24925,regim,{'regim'},25034
108,24858,24892,oats,{'oats'},25034
100,24934,24900,bay,"{'bays', 'bay', 'baying'}",25034
59,24975,24941,expressive,{'expressive'},25034
64,24970,24936,admiration,{'admiration'},25034
119,24915,24881,devoted,{'devoted'},25034
20,24946,24980,claw,"{'claw', 'clawed', 'clawing'}",25034
86,24880,24914,guard,"{'guarded', 'guarding', 'guards'}",25034
39,24927,24961,underwear,{'underwear'},25034
126,24908,24874,notably,{'notably'},25034
333,24633,24667,aime,{'aime'},25034
87,24947,24913,theo,{'theo'},25034
48,24986,24952,colourful,{'colourful'},25034
332,24634,24668,market,"{'market', 'markets', 'marketed'}",25034
68,24966,24932,pena,{'pena'},25034
23,24943,24977,flashin,{'flashin'},25034
57,24909,24943,beard,"{'bearding', 'beard', 'beards'}",25034
77,24889,24923,runt,{'runt'},25034
66,24968,24934,stitch,"{'stitches', 'stitched', 'stitch'}",25034
64,24970,24936,heighten,"{'heighten', 'heightens', 'heightened', 'heightening'}",25034
82,24952,24918,cripple,"{'cripple', 'cripples'}",25034
86,24948,24914,spine,"{'spines', 'spine'}",25034
47,24987,24953,exhilarate,"{'exhilarated', 'exhilarating', 'exhilarate'}",25034
13,24953,24987,decapitate,"{'decapitating', 'decapitate', 'decapitates'}",25034
92,24874,24908,foul,"{'foul', 'fouled', 'fouls'}",25034
90,24944,24910,instinct,"{'instinct', 'instincts'}",25034
245,24789,24755,solution,"{'solutions', 'solution'}",25034
27,24939,24973,karate,{'karate'},25034
55,24979,24945,lovingly,{'lovingly'},25034
153,24880,24847,heroic,"{'heroic', 'heroics'}",25033
65,24968,24935,pivot,"{'pivoted', 'pivot', 'pivots'}",25033
153,24814,24847,crude,"{'crude', 'crudest'}",25033
208,24825,24792,murderer,"{'murderer', 'murderers'}",25033
42,24925,24958,tunnel,"{'tunnel', 'tunnels', 'tunneling'}",25033
54,24979,24946,felon,"{'felons', 'felon'}",25033
305,24662,24695,forgetta,{'forgetta'},25033
54,24979,24946,dern,{'dern'},25033
80,24953,24920,invention,"{'inventions', 'invention'}",25033
25,24942,24975,waist,{'waist'},25033
43,24990,24957,poignancy,{'poignancy'},25033
63,24970,24937,worldly,"{'worldlier', 'worldly'}",25033
39,24928,24961,riddle,"{'riddling', 'riddles', 'riddled', 'riddle'}",25033
6,24961,24994,lethargic,{'lethargic'},25033
550,24483,24450,iced,{'iced'},25033
60,24973,24940,courageous,{'courageous'},25033
45,24922,24955,evidently,{'evidently'},25033
139,24894,24861,castle,"{'castled', 'castle', 'castles'}",25033
435,24598,24565,trust,"{'trust', 'trusted', 'trusting', 'trusts'}",25033
154,24813,24846,minimal,{'minimal'},25033
76,24957,24924,quint,{'quint'},25033
66,24967,24934,ritter,"{'ritter', 'ritters'}",25033
113,24920,24887,exhibit,"{'exhibit', 'exhibiting', 'exhibits', 'exhibited'}",25033
76,24891,24924,absent,{'absent'},25033
109,24858,24891,admittedly,{'admittedly'},25033
220,24813,24780,largely,{'largely'},25033
94,24939,24906,sensibility,"{'sensibilities', 'sensibility'}",25033
16,24951,24984,capitalize,"{'capitalized', 'capitalizes', 'capitalizing', 'capitalize'}",25033
34,24933,24966,genetic,{'genetic'},25033
15,24952,24985,crummy,"{'crummiest', 'crummy'}",25033
107,24926,24893,partly,{'partly'},25033
124,24909,24876,ingredient,"{'ingredients', 'ingredient'}",25033
53,24980,24947,nerving,{'nerving'},25033
68,24965,24932,distinctive,{'distinctive'},25033
19,24948,24981,thespian,"{'thespian', 'thespians'}",25033
63,24970,24937,occupation,"{'occupation', 'occupations'}",25033
99,24934,24901,significance,"{'significances', 'significance'}",25033
114,24919,24886,bark,"{'barks', 'barking', 'bark', 'barked'}",25033
102,24931,24898,masse,"{'masse', 'masses'}",25033
80,24887,24920,tube,"{'tube', 'tubes', 'tubed'}",25033
41,24992,24959,gershwin,{'gershwin'},25033
68,24965,24932,abstract,"{'abstracted', 'abstracts', 'abstract'}",25033
59,24974,24941,penal,{'penal'},25033
235,24732,24765,plant,"{'planting', 'plants', 'planted', 'plant'}",25033
42,24991,24958,refreshingly,{'refreshingly'},25033
189,24844,24811,fusion,{'fusion'},25033
91,24942,24909,satiric,{'satiric'},25033
171,24862,24829,cepte,{'cepted'},25033
88,24879,24912,strand,"{'strand', 'strands', 'stranded', 'stranding'}",25033
144,24823,24856,polo,{'polo'},25033
16,24951,24984,cyborg,"{'cyborgs', 'cyborg'}",25033
41,24992,24959,electrify,"{'electrifying', 'electrified'}",25033
92,24875,24908,hog,"{'hogged', 'hog', 'hogs'}",25033
62,24971,24938,profoundly,{'profoundly'},25033
62,24905,24938,imaginable,{'imaginable'},25033
63,24904,24937,pension,"{'pension', 'pensions'}",25033
24,24943,24976,sandwich,"{'sandwich', 'sandwiched', 'sandwiches'}",25033
83,24950,24917,assassination,"{'assassination', 'assassinations'}",25033
151,24882,24849,thumb,"{'thumbed', 'thumbing', 'thumb', 'thumbs'}",25033
51,24982,24949,dreamy,{'dreamy'},25033
118,24915,24882,sabe,{'sabe'},25033
6,24961,24994,podge,"{'podges', 'podge'}",25033
100,24867,24900,farce,"{'farces', 'farce'}",25033
43,24990,24957,astute,{'astute'},25033
63,24970,24937,honour,"{'honouring', 'honoured', 'honour', 'honours'}",25033
44,24989,24956,carefree,{'carefree'},25033
72,24961,24928,assert,"{'asserting', 'asserts', 'assert', 'asserted'}",25033
136,24897,24864,vine,"{'vines', 'vine'}",25033
69,24964,24931,vibe,"{'vibe', 'vibes'}",25033
